Data,SIH_Sul_I_Old,SIH_Sul_J_Old,SIH_Sul_I_Kid,SIH_Sul_J_Kid,SIH_GV_I_Old,SIH_GV_J_Old,SIH_GV_I_Kid,SIH_GV_J_Kid,pm25.gv,pm10.gv,so2.gv,no2.gv,co.gv,o3.gv,co.sul,o3.sul,no2.sul,so2.sul,pm10.sul,pm25.sul
04/12/2016,1,1,0,0,7,2,0,8,8.958333333,19.34565217,8.596041667,11.53333333,272.2728333,22.48291667,410.4286458,21.64208333,5.33875,6.683541667,17.09373333,4.468194444
05/12/2016,1,1,0,2,6,3,0,9,13.60416667,25.7249269,9.811555556,27.56791667,463.6963333,22.75361111,392.1263542,37.105,5.330141304,4.824583333,17.03033333,4.320332126
06/12/2016,1,1,0,1,13,4,1,6,10.6875,20.98727106,8.286394928,23.66775362,386.2380708,53.13953832,271.0310417,64.27458333,3.562427945,4.872960526,19.04366347,4.971388889
07/12/2016,3,0,0,2,16,4,0,6,14,31.56717687,11.08222222,27.01486111,471.7523333,35.64736111,337.0098958,45.22291667,3.058079901,5.014298246,24.70847899,16.75490741
08/12/2016,2,0,0,1,12,2,1,7,18.66666667,36.45675158,7.418429952,26.23251263,542.3710507,20.87863636,407.1345208,36.04894737,8.735410386,7.74125,36.26460818,11.02111111
09/12/2016,0,0,0,3,12,5,1,6,13.45833333,29.03446115,8.571666667,24.02861111,428.66925,33.04930556,446.9192618,49.28416667,9.640126621,8.042841906,32.13981873,10.64158333
10/12/2016,0,0,0,0,4,3,0,4,10.83333333,22.21799517,8.539444444,19.3925,406.0210833,28.17916667,479.24625,46.77166667,10.11720652,7.1053125,18.59584011,9.654265873
11/12/2016,0,0,0,0,9,6,1,7,11.35416667,24.06666928,9.69375,13.76666667,287.5319167,30.12666667,423.7558333,32.05708333,9.52275,6.601354167,30.68846425,10.13030632
12/12/2016,2,1,0,1,11,6,0,10,12.89583333,27.14184674,9.513055556,28.31652778,546.0638333,29.52152778,468.70675,36.39956522,11.01862121,6.947931267,19.85553149,5.763611111
13/12/2016,1,0,0,1,11,7,0,7,11.0625,22.24222488,7.902638889,21.58611111,414.4056739,31.85415459,512.8388542,32.11166667,12.83646667,8.130416667,28.67545,10.46878788
14/12/2016,1,1,0,1,17,9,0,12,11.20833333,29.86832124,6.81296176,17.66683081,356.5050152,26.49816919,391.4553125,38.05583333,6.55898913,6.831354167,24.51636111,8.394657407
15/12/2016,3,1,0,2,12,4,0,14,5.398809524,17.89151811,5.670874506,16.55686594,306.3938646,32.38478261,245.4166071,49.17571429,2.146488095,6.51766369,6.351117647,4.422152778
16/12/2016,2,0,0,3,13,6,0,0,11.0875,16.01527778,5.900099206,17.22218254,329.5454848,32.31578283,242.2558333,38.86291667,2.657496377,6.623645833,13.17989855,2.545678524
17/12/2016,0,1,0,1,10,1,0,2,10.0625,18.40947519,8.415277778,20.01125,395.2971667,25.06152778,268.1798958,36.28958333,2.115350461,5.6909375,15.59756983,2.46311715
18/12/2016,0,1,0,0,8,3,0,2,10.33333333,17.36443237,9.22,16.98875,383.2315,19.07916667,257.4794792,26.55875,1.912684848,7.34600628,19.36264286,2.745316416
19/12/2016,1,0,0,4,10,4,1,12,10.47916667,20.22041063,9.124166667,21.24388889,468.44975,14.96430556,357.8008333,19.860625,6.465708333,7.00203125,20.12296702,4.610833333
20/12/2016,1,1,0,0,9,5,1,7,8.958333333,22.72562582,8.22375,15.82888889,436.3465,13.65180556,340.3187829,19.64708333,4.615188406,5.753333333,22.43231947,4.53625
21/12/2016,1,1,0,1,15,0,0,5,9.979166667,24.31168047,8.683055556,17.63,390.2928475,11.43806763,315.9020833,17.9975,5.14525,7.103418561,21.06973038,5.214195213
22/12/2016,2,0,0,2,11,6,0,8,9.96969697,26.31448413,9.162427536,15.55930556,431.7316232,13.41701087,322.9657292,20.28708333,4.640833333,8.033979167,23.97186294,5.316498538
23/12/2016,0,2,0,0,12,4,0,0,9.458333333,26.44642073,9.316286232,15.46731884,386.9186377,17.56694444,306.4339583,24.86583333,5.484166667,7.2659375,21.55943167,4.736515152
24/12/2016,3,0,0,0,3,2,0,2,9.041666667,23.04166667,9.523888889,11.13166667,327.07875,20.83041667,323.4848958,27.79333333,5.866641304,6.882395833,21.1922859,5.360972222
25/12/2016,1,1,0,0,9,5,0,3,8.333333333,20.53864734,9.799444444,8.446666667,287.4356667,20.88125,375.1890625,26.73875,5.60025,6.863020833,19.07275725,4.824305556
26/12/2016,3,0,0,1,16,5,0,4,8.75,24.24747475,10.20236111,10.445,310.3685833,18.52527778,342.2522917,27.02791667,5.499666667,6.853288043,19.50892748,5.507083333
27/12/2016,0,1,0,0,9,3,0,7,9.5625,27.71950483,10.56555556,12.12236111,307.1313333,19.94944444,310.0929167,27.62916667,6.889363636,9.159479167,23.23445048,5.479305556
28/12/2016,1,1,0,2,9,5,0,7,13.9375,35.4115656,9.823472222,13.41777778,364.6259167,22.78180556,385.0691667,30.475,7.767416667,8.461979167,30.43016667,8.012222222
29/12/2016,4,0,0,0,8,5,0,5,14.0625,33.70748792,10.94819444,13.30444444,360.0608333,24.09486111,411.6922917,31.3325,8.716333333,7.1415625,34.54257018,10.13958333
30/12/2016,2,0,0,0,13,4,0,7,14.39583333,34.9169503,10.21736111,13.51680556,374.3046111,21.67597222,349.3984375,30.20208333,7.736072464,6.15125,30.31551783,9.091527778
31/12/2016,2,3,0,0,7,3,0,1,9.979166667,20.08550725,10.67888889,10.73555556,327.8511277,30.59041667,315.2560417,32.5175,4.909416667,9.1696875,22.46803107,5.622222222
01/01/2017,2,0,0,0,16,9,1,4,8.270833333,19.53140097,11.83826691,9.699112319,270.3009674,29.84922101,316.9613542,35.05166667,5.278666667,8.435208333,19.03462121,3.771666667
02/01/2017,1,2,0,3,15,4,0,3,12.02083333,28.14186508,11.40236111,13.45097222,372.7225,24.56347222,363.1795833,33.76875,9.012833333,7.601770833,26.46402273,6.483333333
03/01/2017,0,0,1,0,5,5,0,11,12.02083333,28.64583333,10.48361111,14.79180556,401.244,24.24930556,370.5447917,36.16166667,8.67375,8.028020833,29.56279842,8.630402047
04/01/2017,2,0,0,1,20,4,0,6,9.604166667,25.8415404,10.53129227,13.56942029,352.0133913,24.6144686,316.7308333,22.381875,5.871724638,6.324270833,23.44846377,4.978055556
05/01/2017,1,1,0,1,12,0,0,1,11.5625,31.56186869,11.20842391,14.59729798,358.183631,24.65247475,319.3791667,31.56958333,6.684718944,8.920459559,27.94323182,6.154583333
06/01/2017,1,0,0,1,10,4,0,5,11.625,30.67739899,11.75681763,13.38708333,369.792808,25.26086957,340.4991071,32.99666667,6.1127,7.972833204,26.26929762,6.957626263
07/01/2017,2,0,0,3,11,1,0,3,9.145833333,21.02840909,11.21505435,11.06879831,305.0187971,28.10940821,289.369375,34.82916667,5.149416667,7.387395833,22.64090665,5.112916667
08/01/2017,0,0,0,1,10,5,0,3,8.3125,17.92179952,10.57958333,9.721805556,277.2308333,27.19791667,267.8822917,32.12541667,4.689166667,8.780729167,20.04001894,3.746944444
09/01/2017,0,0,1,0,13,2,0,4,9.354166667,26.92904589,13.77467556,11.98411616,298.6090455,26.77833333,276.5602827,34.3225,5.240065217,7.300265152,23.42542281,4.060611111
10/01/2017,2,0,0,2,17,3,0,7,12.22916667,33.15303658,14.34902778,12.70083333,357.1647971,28.20979469,282.6709375,36.13041667,7.397049736,7.936221591,27.20638636,4.650555556
11/01/2017,1,0,0,1,10,3,0,10,13.22916667,35.3013285,11.36347222,13.53097222,374.21975,26.50430556,309.7997917,36.34583333,7.743170862,11.65601974,29.3863942,5.246527778
12/01/2017,2,1,0,1,14,5,0,2,12.19318182,24.7285628,7.086527778,15.99847222,423.6133333,24.70513889,348.3821111,36.98416667,6.385754348,8.355837992,18.27614286,5.167314815
13/01/2017,2,0,0,1,12,4,1,8,10.39402174,19.98038302,3.883611111,18.01555556,381.4814167,24.17763889,432.3013542,26.90833333,16.07591667,10.70378157,20.44096406,6.819138889
14/01/2017,2,1,0,0,14,3,0,3,8.916666667,18.04451346,5.525138889,12.73805556,321.6341667,25.68486111,342.0332292,27.80208333,7.547809179,6.891507353,17.5994601,3.955972222
15/01/2017,3,0,0,0,8,5,0,2,7.166666667,14.8439441,4.667083333,10.09597222,224.3528333,35.07083333,340.5547917,37.51083333,7.301948099,7.915208333,16.39488333,3.359722222
16/01/2017,0,1,0,0,20,4,0,5,9.5,21.43333333,5.715694444,16.01166667,341.2771739,26.66194444,275.6783333,32.60375,6.573161765,8.234479167,21.94416228,4.395227273
17/01/2017,0,1,0,1,14,4,0,5,7.970108696,16.80660308,6.097379227,14.59014493,383.0268913,22.02989734,287.7646875,25.88083333,6.646157407,5.844588816,18.45982971,3.9075
18/01/2017,5,0,0,1,9,5,1,6,8.666666667,19.15113872,7.350416667,15.03847222,345.4374167,22.43861111,278.4794792,27.30916667,6.269288446,7.552083333,19.16951449,4.252638889
19/01/2017,1,0,0,1,23,3,0,3,8.666666667,20.88354037,5.198055556,14.11097222,366.58575,21.32930556,248.6860417,28.78791667,5.150833333,7.601856884,18.19837319,3.454444444
20/01/2017,1,0,0,2,20,5,0,7,7.395833333,17.45616883,4.175873016,14.31625,405.2359762,18.27176587,286.7155777,24.49375,4.961481481,6.118020833,16.50660507,3.35727657
21/01/2017,0,1,0,0,12,2,0,4,7.395833333,15.02527829,4.278333333,12.41763889,327.1371667,19.29388889,319.2602083,23.71,6.302733586,6.3140625,16.13976449,3.780833333
22/01/2017,3,1,0,0,9,2,0,1,6.270833333,12.08279221,4.125694444,9.955972222,281.0018333,21.31069444,305.7254167,24.17166667,6.75046627,5.996041667,17.91966667,3.26625
23/01/2017,3,0,0,0,15,3,0,3,7.791666667,19.72748447,4.886388889,13.73013889,353.0539167,23.49625,312.5379167,27.06541667,6.399375,5.766354167,18.14981884,4.704583333
24/01/2017,1,1,1,2,8,8,0,5,8.770833333,20.2797619,6.615138889,14.36138889,343.97525,23.87888889,299.1488542,30.78375,5.110426329,5.06375,20.08733333,4.131944444
25/01/2017,4,1,0,0,10,4,0,7,8.041666667,21.4913067,7.560391414,14.04078283,286.6880227,24.90745663,322.2098125,33.14333333,6.285757246,7.508020833,20.89996739,4.285416667
26/01/2017,2,0,0,1,13,4,0,5,8.083333333,20.8989899,10.52820652,14.87347222,334.35875,27.54277778,265.2825,39.03708333,5.085507246,8.065340909,22.73769824,4.252638889
27/01/2017,3,0,0,2,11,2,1,4,9.104166667,21.11097387,8.046274155,14.21588768,347.7588696,24.51252415,264.494375,33.44625,5.230177536,8.223645833,21.59328571,7.134673913
28/01/2017,0,0,0,1,6,6,0,8,7.979166667,14.07614024,6.322916667,10.73944444,321.1328333,17.66055556,278.6017708,25.31666667,3.52425,7.665,16.64202174,3.212373188
29/01/2017,1,0,0,0,7,1,0,1,8.270833333,11.99404762,8.271666667,11.37430556,280.8594167,18.19527778,330.1409375,18.26875,3.406054348,3.682346814,15.88401553,3.27025
30/01/2017,0,2,1,0,10,4,1,8,7.958333333,12.20138889,4.895793651,12.14218254,376.8870833,14.7955754,293.6615625,17.94458333,4.093894928,4.862951389,13.781375,3.098611111
31/01/2017,3,1,0,5,16,3,0,4,10.27083333,15.64980159,7.853031401,16.52017857,428.820369,15.80198232,289.2107292,24.21083333,3.976744306,5.730833333,13.67877381,3.416111111
01/02/2017,3,0,0,1,26,8,0,8,7.166666667,16.01268116,5.880277778,14.02777778,363.4584167,16.65125,299.5982292,24.42291667,5.683522257,7.201041667,14.13587121,3.007222222
02/02/2017,1,1,0,0,14,4,0,8,8.541666667,18.58078063,6.326805556,16.07833333,376.0265,23.80402778,319.3476042,26.19625,5.798958333,6.2515625,20.27670389,5.35875
03/02/2017,4,0,0,3,10,2,0,3,9.020833333,20.13112099,8.87173913,16.87529589,380.9281232,20.41951691,322.8985833,25.35416667,4.928945707,7.162691886,15.544728,3.389631643
04/02/2017,0,0,0,0,4,4,0,2,6.8125,11.69302105,6.349305556,14.45097222,321.3190181,22.07527778,395.8362319,22.16541667,5.830912698,6.507708333,12.84405694,4.210277778
05/02/2017,0,0,0,0,6,3,1,3,8.145833333,14.0326087,9.9625,11.75375,276.8155833,23.47125,313.2597917,22.3275,5.93463285,5.9365625,14.88843841,2.926578283
06/02/2017,1,1,1,0,9,5,0,5,8.0625,19.90157005,11.12708333,15.15916667,305.4675833,25.81555556,253.73375,29.77375,5.314649123,6.612644928,15.09875725,3.056136364
07/02/2017,0,1,0,0,5,3,0,1,8.895833333,18.13005051,10.49833333,13.26375,297.4833333,32.58875,332.6098958,37.34833333,5.334924517,6.983125,19.08728247,4.495972222
08/02/2017,1,3,0,1,11,6,0,6,9.291666667,14.08333333,6.232361111,13.44847222,305.80125,30.36708333,338.4299547,41.50125,5.075439394,6.545362319,18.76386957,5.676805556
09/02/2017,1,0,0,0,8,3,0,3,9.708333333,17.93452381,8.219305556,15.45694444,300.43425,29.54416667,293.2789583,38.79666667,3.567666667,6.055520833,18.41915217,5.441389933
10/02/2017,1,0,0,5,14,1,0,4,10.14583333,17.68807088,5.699675926,16.19511473,387.5414783,24.00861111,310.4263542,38.86583333,3.046574943,4.953645833,14.36644928,4.714666667
11/02/2017,1,0,0,0,6,1,0,0,6.520833333,13.04761905,6.71,9.734444444,306.26875,19.71361111,290.0805492,21.97090909,6.021229501,6.019952652,12.73468116,3.647285354
12/02/2017,1,1,0,1,2,1,0,2,6.583333333,12.93478261,6.25125,9.246111111,259.099,19.51013889,305.7417708,22.92625,4.281409091,6.756770833,16.72875823,2.886944444
13/02/2017,1,0,0,0,19,4,0,6,8.270833333,17.21724766,6.692261905,18.43680556,448.1300833,24.11819444,273.74125,29.72333333,5.139555556,5.037011517,20.21383424,3.358527778
14/02/2017,1,0,0,1,12,1,0,3,9.875,18.36361284,6.791388889,19.61208333,460.7051667,21.18847222,286.7416667,29.29416667,4.0432,5.53330163,18.55596377,3.641805556
15/02/2017,0,0,0,0,15,5,0,2,12.89583333,24.2221438,8.243767018,23.61079365,481.0302717,20.27648551,320.6302083,27.00208333,3.279268775,4.745833333,20.09539936,4.158730159
16/02/2017,1,0,0,0,16,4,1,7,13.55615942,27.44984951,6.246527778,17.3,474.5193636,17.38847222,322.544375,25.52375,3.415214976,6.866875,21.04943841,4.119277778
17/02/2017,0,0,0,4,14,1,1,3,9.979166667,21.83908181,6.665138889,18.84333333,504.7533571,16.0620406,298.61,31.94208333,3.588305556,5.795507246,18.04274806,5.190277778
18/02/2017,1,0,0,0,12,4,0,2,7.916666667,17.32967317,5.959880952,12.31986111,336.5344792,20.04875,303.8154167,26.87416667,4.983833333,6.478650362,18.26584486,5.329940476
19/02/2017,0,1,0,0,10,3,0,1,6.375,11.68877551,5.759583333,8.832361111,269.9561458,16.92083333,286.4725189,18.82769231,3.488466667,6.926505682,14.17413043,3.033952991
20/02/2017,2,1,0,2,17,1,0,4,7.3125,15.62617165,3.684668803,12.64051768,389.7689773,21.04939394,363.8190625,25.09545455,4.508916667,7.365833333,17.49229167,4.742
21/02/2017,0,2,0,4,16,5,1,7,10.83333333,22.28982146,5.316551932,21.29847826,528.0452428,14.7804529,276.150625,27.48916667,3.794824561,5.219270833,13.53326471,4.296111111
22/02/2017,1,0,0,1,21,4,0,3,12.66666667,23.77644928,8.284547101,20.32975845,519.9750833,14.09666667,309.891801,16.51842105,8.525861905,9.033333333,15.29008354,5.560185185
23/02/2017,3,0,0,0,14,1,0,4,8.041666667,19.57142857,7.570694444,18.04916667,376.7973333,19.30875,307.2676389,25.45368421,7.285106061,5.377395833,14.50963496,3.499017094
24/02/2017,2,0,0,6,11,5,1,5,8.25,20.125,9.447159091,14.71465909,356.3320379,24.33055556,309.4123611,18.55470588,9.520133333,8.535,17.66051452,5.385163043
25/02/2017,0,1,0,0,16,4,1,5,7.75,16.8674713,11.05271465,10.5569697,317.207197,25.40781566,312.7118056,34.47458333,7.754967391,7.988333333,22.00463571,4.858061594
26/02/2017,2,0,1,1,10,2,0,4,8.770833333,16.86322464,14.1475,9.664027778,333.4063333,26.68111111,312.7868056,32.63291667,7.7135,8.225416667,19.30649675,4.320138889
27/02/2017,0,1,0,2,10,2,0,7,8.729166667,17.21843434,13.40666667,11.02555556,330.2935833,23.94180556,336.9898611,32.0525,7.703217949,8.046363636,21.07799034,5.327083333
28/02/2017,0,2,0,1,7,2,0,3,8.393115942,17.40222881,13.14769841,9.597996032,267.2365238,23.50373016,330.5397947,30.40541667,7.818647892,8.750506011,17.62880486,4.479537037
01/03/2017,3,0,0,3,19,9,1,7,10.10416667,20.11845283,14.27763889,13.74125,336.9215,25.31027778,375.6008333,24.89375,14.55886111,8.613333333,20.8467087,7.57325
02/03/2017,2,0,0,4,11,4,2,4,9.395833333,23.69543633,13.00444444,13.11625,361.9697576,24.48180556,297.7005556,35.94875,7.864277778,7.282395833,18.14309848,5.874255051
03/03/2017,0,0,0,3,11,0,0,1,7.854166667,21.6062253,13.69375,13.38944444,405.5966667,23.73680556,265.6163889,35.53166667,6.102333333,9.061041667,13.81818586,3.446944444
04/03/2017,3,0,0,0,14,1,0,5,7.916666667,18.09512046,16.82138889,10.33736111,371.2705833,24.91736111,295.7595833,31.73875,6.61725,9.148,14.66082712,3.957361111
05/03/2017,1,0,0,0,4,4,1,3,10.08333333,23.42791267,18.04083333,10.86736111,326.6685833,25.45222222,287.6551389,33.19666667,8.694659938,7.5215625,18.02946667,4.535972222
06/03/2017,5,0,0,1,11,3,1,5,11.21936275,29.06607143,13.42996032,14.22647727,415.8378188,25.24194444,354.1234722,35.96913043,10.19508333,8.5165625,24.45579282,7.60125
07/03/2017,1,3,0,4,10,3,0,10,9.041666667,23.90013228,8.195507246,19.18293277,392.6703889,26.45356481,288.4250962,44.34095238,7.678163768,6.048645833,23.74635145,7.390734127
08/03/2017,2,0,0,2,20,5,1,6,12.12083333,24.3234127,9.443023504,21.08458333,485.0432885,28.79366453,309.0151223,39.245,4.4114,5.947703804,19.27898633,6.884305556
09/03/2017,1,0,0,0,16,4,0,7,11.02083333,21.75514874,10.29012821,21.05075855,497.3015,22.33114316,287.3623214,29.28625,5.138923913,5.3421875,16.72907428,6.364861111
10/03/2017,3,0,0,4,8,4,0,5,6.791666667,17.48429952,8.9525,14.53180556,423.5152917,24.103125,247.0621875,28.06458333,6.729227273,7.48875,15.59728648,4.314791667
11/03/2017,1,0,0,1,14,3,0,6,6.75,17.58121981,7.530652174,10.28430556,384.0592029,21.66528382,252.89125,25.655,4.654742424,7.4484375,13.84924586,2.609444444
12/03/2017,3,0,0,2,13,3,1,3,6.75,16.18434343,8.019722222,9.071527778,301.5731667,23.92361111,236.6267708,25.79583333,5.046373518,5.083183465,14.75769605,2.671199495
13/03/2017,1,0,1,0,19,6,0,6,8.166666667,22.31400966,12.56742521,14.27115385,410.4657564,18.74981838,217.8176276,30.93,3.932734848,7.703923611,16.80540882,3.594513889
14/03/2017,0,2,0,3,7,11,0,9,8.625,20.83459988,11.79625,15.1604594,449.1612051,19.03996795,263.4316667,29.54208333,5.46975,6.933352273,19.84061957,5.586880607
15/03/2017,2,0,0,1,20,2,0,9,18.7826087,23.59145806,7.806011905,20.72172619,470.0004167,18.02625,247.2653125,31.12791667,4.83531332,8.969356884,16.52070238,3.228295455
16/03/2017,1,1,0,3,16,4,0,11,10,20.7790404,8.5425,19.02708333,508.696875,18.69791667,258.6408125,35.0225,6.826694664,6.041354167,22.29296087,6.2735
17/03/2017,1,1,0,1,13,3,1,9,9.166666667,22.33134921,9.015416667,13.873125,370.9240923,21.69666667,278.495,32.67666667,6.571228865,6.909791667,22.84625,6.392222222
18/03/2017,0,0,0,6,10,3,0,6,15.58333333,26.05962158,4.612083333,16.3575,349.4870833,46.08604167,300.0439583,57.35708333,4.891006944,7.110833333,30.17687619,9.266948099
19/03/2017,1,0,0,2,7,8,0,2,7.958333333,12.9254386,4.522083333,11.42291667,276.3947917,41.855625,217.6907955,46.21625,2.691547619,7.116875,10.48291039,2.089861111
20/03/2017,1,1,0,1,11,2,0,12,4.833333333,16.89673913,4.780833333,13.96583333,361.8177708,28.41170455,181.3218342,42.27583333,2.557961321,5.379343297,9.210693784,2.506775362
21/03/2017,0,2,0,4,13,9,0,6,7.25,19.73386818,5.009166667,13.22291667,336.8441667,33.25798913,163.6583333,46.75041667,2.477959957,5.7346875,19.41463225,2.600841503
22/03/2017,1,1,0,1,20,2,2,13,9.333333333,24.28252924,5.063541667,13.381875,314.5269792,29.34083333,175.1205208,41.88625,2.659513889,5.383541667,29.72417678,3.118055556
23/03/2017,1,0,0,0,16,6,0,7,8.25,21.46959729,5.078958333,15.27645833,366.5188542,27.18208333,168.0023958,41.23416667,3.010642157,5.776354167,28.41192532,3.277916667
24/03/2017,2,1,0,2,11,4,0,7,9.166666667,22.57120114,5.046458333,15.83604167,375.7207292,27.84291667,225.283125,45.79833333,4.347293478,5.310208333,26.65723485,3.44875
25/03/2017,0,2,0,1,11,2,0,3,8.708333333,17.11805556,8.53375,18.02791667,434.9105208,22.929375,245.7515625,32.22541667,4.077993248,4.648854167,19.87115909,3.233907005
26/03/2017,0,1,0,2,6,5,0,4,13.16666667,21.1577381,5.001666667,13.72458333,330.5636458,42.50208333,245.4240625,58.56583333,3.195947293,7.837006341,20.58427992,6.492960956
27/03/2017,3,0,0,3,19,4,0,14,11.08333333,20.84259259,5.00625,20.345,432.0488542,31.200625,232.1830208,41.145,4.205372475,8.590104167,17.31986924,4.305555556
28/03/2017,1,0,1,2,12,5,0,13,8.319444444,18.67059179,5.157708333,21.20645833,505.0427083,16.80125,232.2641667,29.88333333,3.5616875,7.4640625,13.41360714,3.163194444
29/03/2017,1,0,0,3,19,8,0,13,7.59057971,19.64970517,5.12,12.69791667,314.9848958,28.378125,170.4551223,40.21125,2.15975,4.786041667,16.63946866,2.896111111
30/03/2017,1,1,0,2,19,4,0,8,8.375,20.80555556,5.256666667,15.99895833,339.0683696,32.19914855,187.8548958,45.86541667,2.854759816,5.932954545,22.08300108,3.225416667
31/03/2017,1,2,0,9,11,1,0,5,8.208333333,17.87916667,5.007916667,17.345,386.1055625,23.03166667,204.4897917,40.82041667,2.766682621,4.674737319,14.24441253,2.345972222
01/04/2017,1,0,0,1,21,7,1,6,8.979166667,20.05113636,5.136666667,14.82645833,387.3169792,30.423125,191.1579167,45.84875,2.880742063,5.260625,22.38478769,3.462777778
02/04/2017,0,1,0,1,7,4,0,2,10.70833333,21.11805556,5.92,17.771875,392.1620833,29.886875,195.7408333,49.16041667,3.476122076,5.272395833,20.30605797,4.109722222
03/04/2017,2,4,0,2,7,6,0,19,10.70833333,23.28683575,5.834166667,21.57145833,453.0459375,29.30541667,246.7275,44.78375,4.911852843,6.312001812,17.06675212,3.181770833
04/04/2017,4,2,0,6,9,2,1,8,10.91666667,22.79408213,6.826666667,22.3625,472.6797917,27.73958333,234.4563542,43.30958333,4.251082251,4.779270833,17.888146,4.726856061
05/04/2017,0,2,0,3,16,7,0,10,8.729166667,20.02272727,7.084809783,14.8475947,391.1556818,22.741875,297.5677083,38.87833333,5.818935185,5.4896875,18.23409848,4.9509375
06/04/2017,2,1,2,3,21,4,0,13,7.8125,20.14583333,7.21875,14.02958333,368.7445833,19.536875,326.3352083,34.14375,5.901522094,5.040416667,19.70735571,5.020949755
07/04/2017,1,0,0,6,10,2,0,5,10.45833333,23.47727273,7.887708333,16.15104167,417.8530208,21.22395833,341.2646875,30.65916667,6.560125,7.0359375,21.24277468,6.408033009
08/04/2017,0,1,0,1,13,4,0,1,11,23.02402519,6.606875,12.67458333,365.9278125,24.02770833,333.9885462,31.19041667,5.421579106,4.611354167,22.4034333,8.31546131
09/04/2017,1,0,0,2,5,3,0,9,9.166666667,18.85235507,6.339583333,11.64604167,327.1705208,20.336875,294.3622348,35.43333333,3.695863095,4.667439394,21.4290766,5.82026474
10/04/2017,0,0,0,5,14,6,0,11,13.3125,25.74486715,7.3925,19.294375,431.6667708,20.95479167,265.7640625,32.40958333,5.170008814,5.782184206,27.44596103,5.289398551
11/04/2017,1,2,0,6,12,5,0,20,7.5,20.38979469,4.496865942,17.28011364,463.1317708,21.20041667,278.1625317,29.32777778,3.280695954,6.631666667,23.73819394,4.367921131
12/04/2017,0,0,0,5,15,7,2,12,11.08333333,26.34247757,6.160625,25.58145833,460.8917708,28.58791667,366.1595833,35.83125,6.3859843,7.084080616,28.38531061,8.467044956
13/04/2017,1,0,0,0,17,3,1,10,9.291666667,18.70863527,2.449791667,20.35895833,448.7218371,22.38541667,304.9248868,40.48,3.908926768,6.8228125,15.03874589,3.625419486
14/04/2017,2,2,0,2,9,2,1,10,7.020833333,12.79861111,2.302708333,10.38631579,302.34875,28.29583333,249.0840814,37.40958333,2.425528382,3.989692029,12.44519104,2.46918643
15/04/2017,0,0,0,2,5,2,1,6,8.25,19.08333333,2.406041667,13.39847222,394.5817708,23.913125,306.6529375,38.29708333,3.049466403,6.819650362,14.06992802,2.547908213
16/04/2017,0,0,0,4,7,3,0,8,8.083333333,17.21527778,9.027916667,15.705625,328.8161458,24.8875,287.5952083,40.03958333,3.948829365,5.573541667,15.36928854,2.682839674
17/04/2017,0,2,1,4,15,6,1,15,12.04166667,28.88888889,2.695625,20.19862745,410.4079393,37.86061594,306.145,53.49,5.079025687,7.182368659,25.09757206,8.020104167
18/04/2017,3,0,0,0,15,4,0,9,8.979166667,22.06439394,2.815,14.37439312,340.3540716,32.33458333,219.7484375,49.65541667,1.902045455,3.32625,21.62164952,3.393541667
19/04/2017,0,0,0,2,14,4,1,13,9.166666667,20.26902174,2.931041667,18.04270833,437.9791667,24.659375,220.5052083,46.755,3.538388794,5.203541667,13.65849247,2.877653986
20/04/2017,3,0,0,1,10,7,0,11,7.137681159,20.58605072,3.583958333,15.65354167,551.3548958,21.72375,221.9494792,41.04166667,3.723251812,5.4946875,13.45945146,3.01125
21/04/2017,1,3,0,3,14,7,0,16,8.416666667,19.58061594,4.805208333,11.62979167,352.8667708,23.643125,221.4217708,40.62125,4.78647343,6.671354167,14.99761034,3.123125
22/04/2017,1,0,0,3,12,5,0,3,11.27083333,23.99426329,5.328958333,10.93770833,334.8519792,33.99166667,249.1265625,55.41875,3.56968901,6.636354167,25.79845714,6.108541667
23/04/2017,1,1,0,0,9,10,1,5,8.333333333,12.82638889,2.450416667,9.226875,354.8346875,32.493125,308.0969792,44.6225,3.140617444,6.733333333,10.81172857,2.925597826
24/04/2017,1,1,0,1,8,2,0,5,6.5625,13.65277778,2.334166667,7.727291667,253.9865625,34.049375,240.0097917,43.93958333,3.320823413,5.60875,12.44822318,2.67407197
25/04/2017,1,0,1,2,15,3,0,9,10.875,27.78535354,2.827916667,14.82416667,515.0902129,22.048125,259.5979167,41.73458333,4.179163647,3.963229167,16.81995435,3.688854167
26/04/2017,2,2,0,1,17,6,0,12,11.86684783,28.73128019,10.1385779,29.58854167,515.6284103,17.04770833,349.3249405,36.08875,10.07236111,6.487916667,21.51575652,5.7615625
27/04/2017,1,0,0,1,20,8,0,5,10.39583333,23.81448413,5.434166667,23.90895833,496.0148958,21.26166667,326.225625,47.37833333,5.148326001,8.045398284,23.46299697,6.934434524
28/04/2017,2,1,0,2,9,4,0,4,7.104166667,14.88888889,1.955625,11.153125,296.0800906,34.77205616,267.4415268,47.15333333,2.438382045,4.974645833,10.8460665,2.804246377
29/04/2017,0,0,0,2,9,5,0,8,7.395833333,14.01010101,2.153333333,16.00645833,328.7047917,30.49020833,238.44375,50.64916667,2.548354037,6.153958333,11.58825155,2.599367424
30/04/2017,1,1,0,0,5,2,1,4,6.479166667,12.88194444,2.45875,12.07708333,257.1405208,35.96645833,200.6557292,52.46291667,2.247894928,5.478541667,15.97135088,3.055120192
